text,title,href
 Python宝典 【正版书】 【店主推荐，正版书放心购买，可开发票】,Python是目前流行的脚本语言之一。《Python宝典》由浅入深、循序渐进地为读者讲解了如何使用Python进行编程开发。全书内容共分三篇，分为入门篇、篇和案例篇。入门篇包括Python的认识和安装、开发工具简介、Python基本语法、数据结构与算法、多媒体编程、系统应用、图像处理和GUI编程等内容。篇包括用Python�ぷ魇�据库、进行Web开发、网络编程、科学计算程多线程编程等内容。案例篇选择了3个案例演示了Python在Windows系统优化、大数据处理和游戏开发方面的应用。本书针对Python的常用扩展模块给出了详细的语法介绍，并且给出了典型案例，通过对本书的学习的，读者能够很快地使用Python进行编程开发。,//product.dangdang.com/11754326642.html
 Python宝典 【正版】 【店主推荐，正版书放心购买，可开发票】,Python是目前流行的脚本语言之一。《Python宝典》由浅入深、循序渐进地为读者讲解了如何使用Python进行编程开发。全书内容共分三篇，分为入门篇、篇和案例篇。入门篇包括Python的认识和安装、开发工具简介、Python基本语法、数据结构与算法、多媒体编程、系统应用、图像处理和GUI编程等内容。篇包括用Python�ぷ魇�据库、进行Web开发、网络编程、科学计算程多线程编程等内容。案例篇选择了3个案例演示了Python在Windows系统优化、大数据处理和游戏开发方面的应用。本书针对Python的常用扩展模块给出了详细的语法介绍，并且给出了典型案例，通过对本书的学习的，读者能够很快地使用Python进行编程开发。,//product.dangdang.com/11751790793.html
 Python程序设计（微课视频版） 1．项目引领：通过人工智能相关项目，如爬取股票行情数据、爬取日线行情数据和智能语音识别与翻译平台等，引领读者学习Python语言 2．任务驱动：每章都有相关的课业任务，通过课业任务巩固知识点 3．案例,本书通过案例、课业任务、项目等形式全面介绍了Python语言的相关知识点。为便于教学，本书提供丰富的配套资源，包括教学大纲、教学课件、电子教案、程序源码、习题答案、实验报告、教学进度表、在线作业和240分钟的微课视频。,//product.dangdang.com/29556210.html
 案例学Python：青少年编程从入门到精通 青少年编程教科书：打破传统“知识说教”的教学模式，通过57个“好玩的案例”+11个“编程过关挑战”，寓教于乐，从零开始，玩着玩着就能学会Python,青少年编程教科书:打破传统 知识说教 的教学模式，通过57个 好玩的案例 11个 编程过关挑战 ，寓教于乐，从零开始，玩着玩着就能学会Python。,//product.dangdang.com/29217015.html
 Python程序设计基础 原书第4版 正版书籍，满额减，电子发票,空,//product.dangdang.com/11790993800.html
 Python少儿趣味编程：海龟绘图 青少年编程语言编程入门零基础自学，少儿程序设计绘图书，由少儿编程图书作者李强老师精心编写，运用Python turtle库，使程序运行结果可视化，提供源代码，多个程序实例帮助小读者更快理解编程,1. 由少儿编程图书作者李强老师精心编写 2. 遵循 知识点够用 原则，运用Python turtle库，使程序运行结果可视化 3. 给出多个程序示例：绘制奥运五环、绘制螺旋线、绘制机器猫等 4. 异步社区免费提供源代码,//product.dangdang.com/29419236.html
 复杂数据统计方法――基于R与Python（第4版）（基于R应用的统计学丛书） 统计建模的经典之作,空,//product.dangdang.com/29446601.html
 Python入门神器：从编程思维和专家视角的有趣高效入门法 李泽 独到创新 形式新颖 全彩有趣的Python入门书,编辑推荐 翻开本书，开启一段与众不同、轻松有趣、理解透彻的Python 入门、成长之旅 全彩、颠覆、有趣的入门法 4个项目掌握基础知识 9种方法形成编程思维 2个案例掌握举一反三 丰富线上资源、互动实现综合运用 点、线、面多层次学会Python，形成编程思维与知识架构，轻松有趣快速入门,//product.dangdang.com/29741163.html
 正版 Python机器学习――原理、算法及案例实战-微课视频版 ,空,//product.dangdang.com/11458879301.html
 奇妙的Python――神奇代码漫游之旅 600分钟微课视频|30个领域|100个案例|5万行代码，OpenHarmony TSC委员张荣超、华为HDE连志安、捷帝科技公司创始人夏曹俊等联袂推荐,李宁 私房菜谱 ： 文件系统 回收站 Windows注册表 PyQt6 ChatGPT GUI特效 动画 音频 图像处理 图像特效 视频处理 视频特效 读写Office文档 读写PDF文档 控制软件 数学计算 加密和解密 文件压缩和解压 文本处理 李宁 私房菜谱 ： 文件系统 回收站 Windows注册表 PyQt6 ChatGPT GUI特效 动画 音频 图像处理 图像特效 视频处理 视频特效 读写Office文档 读写PDF文档 控制软件 数学计算 加密和解密 文件压缩和解压 文本处理,//product.dangdang.com/29697523.html
 从零开始学Python大数据与量化交易 一本书揭示量化交易精髓，新手交易获利更容易。免费赠送所有实例代码。量化交易/Python/Pandas大数据分析包/Matplotlib大数据可视化包/量化选股,就跟Java在web领域无可撼动的地位一样，Python也已经在金融量化投资领域占据了重要位置，从各个业务链条都能找到相应的框架实现。 《从零开始学Python 大数据与量化交易》的特点如下： 轻松入门：帮助投资者快速掌握的量化交易知识及Python编程基础。 内容全面：书中系统讲解了量化交易的常用获取数据函数、量化选股技巧、量化择时的技术指标函数、量化交易策略的回测技巧、量化交易策略的因子分析技巧等。 量化交易策略实战：精心选择案例，交易反复练习，举一反三。 经验总结：本书知识体系完整，力求从零开始，通俗易懂。理论与实例结合紧密，以实例讲解理论，注重对初学者的实战技巧的培养。,//product.dangdang.com/28481481.html
 Python金融量化分析 30个(总长330分钟)视频教程+全部案例源代码下载，助你快速成为量化分析师,1. 作者专业。两位作者分别为中银金科技术专家和阿里集团前算法专家，具有深厚的专业技术背景。对Python编程和金融量化分析都有自己的独特见解。 2. 内容实用。书中所讲内容均为量化分析师的专业技能，所有案例均为实际项目改变，有很强的实操性，帮助读者快速上手。 3. 配套丰富。本书附赠30个（总长超过330分钟）的视频教程和全部案例的源代码下载。,//product.dangdang.com/29487540.html
 Python与数据分析及可视化（微课视频版） 零编程基础入门Python数据分析及可视化，全部内容均配套微课视频,教材各部分内容逻辑清晰，案例注重实践，并提供全部内容的教学视频及教学案例。读者学习本书内容前无需任何编程基础，只要沿着本书章节循序渐进地学习，可以较好地掌握Python语言基础、数字与文本数据分析及可视化方法,//product.dangdang.com/29369895.html
 Python开发与财务应用 Python在财务中的应用相关课程教材,（1）本教材既可配合厦门网中网软件有限公司开发的 Python开发与财务应用综合教学平台 使用（教学资源更丰富），也可脱离平台单独使用。 （2）采用案例式教学，强化读者学习效果。 （3）融合课程思政元素，方便教学。,//product.dangdang.com/29382605.html
 Qt for Python PySide6 GUI界面开发详解与实例 本书讲解详细，实例丰富，每个关键点都有对应实例，能快速上手。,对于Python的可GUI界面开发来说，Python自带的可视化编程模块的功能较弱，PySide是跨平台应用程序框架Qt的Python绑定，Qt是跨平台C 图形可视化界面应用开发框架，自推出以来深受业界盛赞。PySide由Qt公司自己维护，允许用户在Python环境下利用Qt开发大型复杂GUI界面。用Python简洁的语法调用PySide6的各种可视化控件的类，可以快速搭建用户的图形界面，PySide6开发的GUI程序可以运行在所有主要操作系统上。PySide支持LGPL协议，可以使用动态链接的形式开发闭源程序，可以以任何形式（商业的、非商业的、开源的、非开源等）发布应用程序。本书将详细介绍用PySide6进行GUI界面开发的方法，读者需要了解Python语言的基本用法，限于篇幅限制，本书不对Python基础知识进行介绍，与本书配套的Python基础知识可参考本书编者所著的《Python编程基础与科学计算》或《Python基础与PyQt可视,//product.dangdang.com/29479802.html
